case_id,cluster_id,source_task_id,split,scenario,difficulty,variant,proposed_decision,instruction,entity_summary,uav_status_summary,intervention_summary,automatic_validation,reviewer_id,review_status,case_valid,exclusion_reason,reviewer_notes
018d1d05:resource_conflict_block,cluster:018d1d05,018d1d05,train,area_assignment_and_patrol,extreme,resource_conflict_block,BLOCK,"Drones Drone 14, Drone 17, and Drone 27 should take off to 19 meters altitude and form a triangle formation around target at position (609, 473, 19). Drone 14 positions at (609, 482, 19), Drone 17 at (502, 537, 19), and Drone 27 at (426, 429, 19). After formation is established, all drones maintain hovering.","UAVs=Drone 14, Drone 17, Drone 27; coordinates=(609, 473, 19) | (609, 482, 19) | (502, 537, 19) | (426, 429, 19); removed=Drone 14 | Drone 17 | Drone 27",base fleet=30 (idle=30); case fleet=27 (idle=27),irrecoverable fleet conflict; removed required UAVs=Drone 14 | Drone 17 | Drone 27; proposed BLOCK,passed_expected_valid_case_checks,,,,,
019989f1:canonical_execute,cluster:019989f1,019989f1,calibration,target_assignment,hard,canonical_execute,EXECUTE,"Drones Drone 19, Drone 10, and Drone 8 must take off to 23 meters. Drone 19 photographs targets Fixed Target 10 and Fixed Target 23. Drone 10 photographs targets Fixed Target 17 and Fixed Target 7. Drone 8 photographs targets Fixed Target 15 and Fixed Target 22.","UAVs=Drone 19, Drone 10, Drone 8; targets=Fixed Target 10 | Fixed Target 23 | Fixed Target 17 | Fixed Target 7 (+2 more); removed=Drone 19 | Drone 10 | Drone 8",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
019989f1:official_alias_execute,cluster:019989f1,019989f1,calibration,target_assignment,hard,official_alias_execute,EXECUTE,"Have Drone 19, Drone 10, Drone 8 take off to 23m; Drone 19 visits Fixed Target 10/Fixed Target 23, Drone 10 visits Fixed Target 17/Fixed Target 7, Drone 8 visits Fixed Target 15/Fixed Target 22 for photos.","UAVs=Drone 19, Drone 10, Drone 8; targets=Fixed Target 10 | Fixed Target 23 | Fixed Target 17 | Fixed Target 7 (+2 more); removed=Drone 19 | Drone 10 | Drone 8",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
019989f1:missing_information_clarify,cluster:019989f1,019989f1,calibration,target_assignment,hard,missing_information_clarify,CLARIFY,"Assigned UAV A, Assigned UAV B, and Assigned UAV C must take off to 23 meters. Assigned UAV A photographs targets Fixed Target 10 and Fixed Target 23. Assigned UAV B photographs targets Fixed Target 17 and Fixed Target 7. Assigned UAV C photographs targets Fixed Target 15 and Fixed Target 22.","UAVs=Drone 19, Drone 10, Drone 8; targets=Fixed Target 10 | Fixed Target 23 | Fixed Target 17 | Fixed Target 7 (+2 more); removed=Drone 19 | Drone 10 | Drone 8",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 19 | Drone 10 | Drone 8,passed_expected_valid_case_checks,,,,,
019989f1:restored_information_execute,cluster:019989f1,019989f1,calibration,target_assignment,hard,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 19), Assigned UAV B (Drone 10), and Assigned UAV C (Drone 8) must take off to 23 meters. Assigned UAV A (Drone 19) photographs targets Fixed Target 10 and Fixed Target 23. Assigned UAV B (Drone 10) photographs targets Fixed Target 17 and Fixed Target 7. Assigned UAV C (Drone 8) photographs targets Fixed Target 15 and Fixed Target 22.","UAVs=Drone 19, Drone 10, Drone 8; targets=Fixed Target 10 | Fixed Target 23 | Fixed Target 17 | Fixed Target 7 (+2 more); removed=Drone 19 | Drone 10 | Drone 8",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 19 | Drone 10 | Drone 8,passed_expected_valid_case_checks,,,,,
019989f1:resource_conflict_block,cluster:019989f1,019989f1,calibration,target_assignment,hard,resource_conflict_block,BLOCK,"Drones Drone 19, Drone 10, and Drone 8 must take off to 23 meters. Drone 19 photographs targets Fixed Target 10 and Fixed Target 23. Drone 10 photographs targets Fixed Target 17 and Fixed Target 7. Drone 8 photographs targets Fixed Target 15 and Fixed Target 22.","UAVs=Drone 19, Drone 10, Drone 8; targets=Fixed Target 10 | Fixed Target 23 | Fixed Target 17 | Fixed Target 7 (+2 more); removed=Drone 19 | Drone 10 | Drone 8",base fleet=20 (idle=20); case fleet=17 (idle=17),irrecoverable fleet conflict; removed required UAVs=Drone 10 | Drone 19 | Drone 8; proposed BLOCK,passed_expected_valid_case_checks,,,,,
01a75da9:canonical_execute,cluster:01a75da9,01a75da9,train,target_assignment,extreme,canonical_execute,EXECUTE,"Drones Drone 19 and Drone 26 perform a dual marathon flight at 28 meters. Drone 19 route: fly to and start at (88, 80, 28), then waypoints (162, 183, 28), (825, 226, 28), (135, 277, 28), (890, 398, 28), (191, 500, 28), (952, 608, 28), (203, 678, 28), (836, 700, 28), (367, 788, 28), (725, 835, 28), then end (901, 924, 28) and land. Drone 26 route: fly to and start at  (925, 83, 28), then waypoints (847, 189, 28), (121, 224, 28), (847, 266, 28), (166, 365, 28), (925, 556, 28), (186, 639, 28), (847, 719, 28), (204, 716, 28), (747, 855, 28), (300, 843, 28), then end (57, 912, 28) and land.","UAVs=Drone 19, Drone 26; coordinates=(88, 80, 28) | (162, 183, 28) | (825, 226, 28) | (135, 277, 28) (+20 more); removed=Drone 19 | Drone 26",base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
01a75da9:official_alias_execute,cluster:01a75da9,01a75da9,train,target_assignment,extreme,official_alias_execute,EXECUTE,"Dual marathon routes at 28m: Drone 19 fly to and start at  (88,80) -> (162,183) -> (825,226) -> (135,277) -> (890,398) -> (191,500) -> (952,608) -> (203,678) -> (836,700) -> (367,788) -> (725,835) -> end (901,924); Drone 26 fly to and start at (925,83) -> (847,189) -> (121,224) -> (847,266) -> (166,365) -> (925,556) -> (186,639) -> (847,719) -> (204,716) -> (747,855) -> (300,843) -> end (57,912); both drones land.","UAVs=Drone 19, Drone 26; coordinates=(88, 80, 28) | (162, 183, 28) | (825, 226, 28) | (135, 277, 28) (+20 more); removed=Drone 19 | Drone 26",base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
01a75da9:missing_information_clarify,cluster:01a75da9,01a75da9,train,target_assignment,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A and Assigned UAV B perform a dual marathon flight at 28 meters. Assigned UAV A route: fly to and start at (88, 80, 28), then waypoints (162, 183, 28), (825, 226, 28), (135, 277, 28), (890, 398, 28), (191, 500, 28), (952, 608, 28), (203, 678, 28), (836, 700, 28), (367, 788, 28), (725, 835, 28), then end (901, 924, 28) and land. Assigned UAV B route: fly to and start at (925, 83, 28), then waypoints (847, 189, 28), (121, 224, 28), (847, 266, 28), (166, 365, 28), (925, 556, 28), (186, 639, 28), (847, 719, 28), (204, 716, 28), (747, 855, 28), (300, 843, 28), then end (57, 912, 28) and land.","UAVs=Drone 19, Drone 26; coordinates=(88, 80, 28) | (162, 183, 28) | (825, 226, 28) | (135, 277, 28) (+20 more); removed=Drone 19 | Drone 26",base fleet=30 (idle=30); case fleet=30 (idle=30),removed explicit_drone_identity: Drone 19 | Drone 26,passed_expected_valid_case_checks,,,,,
01a75da9:restored_information_execute,cluster:01a75da9,01a75da9,train,target_assignment,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 19) and Assigned UAV B (Drone 26) perform a dual marathon flight at 28 meters. Assigned UAV A (Drone 19) route: fly to and start at (88, 80, 28), then waypoints (162, 183, 28), (825, 226, 28), (135, 277, 28), (890, 398, 28), (191, 500, 28), (952, 608, 28), (203, 678, 28), (836, 700, 28), (367, 788, 28), (725, 835, 28), then end (901, 924, 28) and land. Assigned UAV B (Drone 26) route: fly to and start at (925, 83, 28), then waypoints (847, 189, 28), (121, 224, 28), (847, 266, 28), (166, 365, 28), (925, 556, 28), (186, 639, 28), (847, 719, 28), (204, 716, 28), (747, 855, 28), (300, 843, 28), then end (57, 912, 28) and land.","UAVs=Drone 19, Drone 26; coordinates=(88, 80, 28) | (162, 183, 28) | (825, 226, 28) | (135, 277, 28) (+20 more); removed=Drone 19 | Drone 26",base fleet=30 (idle=30); case fleet=30 (idle=30),restored explicit_drone_identity: Drone 19 | Drone 26,passed_expected_valid_case_checks,,,,,
01a75da9:resource_conflict_block,cluster:01a75da9,01a75da9,train,target_assignment,extreme,resource_conflict_block,BLOCK,"Drones Drone 19 and Drone 26 perform a dual marathon flight at 28 meters. Drone 19 route: fly to and start at (88, 80, 28), then waypoints (162, 183, 28), (825, 226, 28), (135, 277, 28), (890, 398, 28), (191, 500, 28), (952, 608, 28), (203, 678, 28), (836, 700, 28), (367, 788, 28), (725, 835, 28), then end (901, 924, 28) and land. Drone 26 route: fly to and start at  (925, 83, 28), then waypoints (847, 189, 28), (121, 224, 28), (847, 266, 28), (166, 365, 28), (925, 556, 28), (186, 639, 28), (847, 719, 28), (204, 716, 28), (747, 855, 28), (300, 843, 28), then end (57, 912, 28) and land.","UAVs=Drone 19, Drone 26; coordinates=(88, 80, 28) | (162, 183, 28) | (825, 226, 28) | (135, 277, 28) (+20 more); removed=Drone 19 | Drone 26",base fleet=30 (idle=30); case fleet=28 (idle=28),irrecoverable fleet conflict; removed required UAVs=Drone 19 | Drone 26; proposed BLOCK,passed_expected_valid_case_checks,,,,,
01d6e857:canonical_execute,cluster:01d6e857,01d6e857,train,target_assignment,extreme,canonical_execute,EXECUTE,"Take off necessary drones and assign them to reach required targets Fixed Target 28, Fixed Target 70, and Fixed Target 19; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds 50%.",UAVs=generic fleet; targets=Fixed Target 28 | Fixed Target 70 | Fixed Target 19; removed=50%,base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
01d6e857:official_alias_execute,cluster:01d6e857,01d6e857,train,target_assignment,extreme,official_alias_execute,EXECUTE,"Use drones to cover required targets Fixed Target 28, Fixed Target 70, and Fixed Target 19, then continue with additional assigned targets until session progress is over 50%.",UAVs=generic fleet; targets=Fixed Target 28 | Fixed Target 70 | Fixed Target 19; removed=50%,base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
01d6e857:missing_information_clarify,cluster:01d6e857,01d6e857,train,target_assignment,extreme,missing_information_clarify,CLARIFY,"Take off necessary drones and assign them to reach required targets Fixed Target 28, Fixed Target 70, and Fixed Target 19; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds the required threshold.",UAVs=generic fleet; targets=Fixed Target 28 | Fixed Target 70 | Fixed Target 19; removed=50%,base fleet=30 (idle=30); case fleet=30 (idle=30),removed coverage_threshold: 50%,passed_expected_valid_case_checks,,,,,
01d6e857:restored_information_execute,cluster:01d6e857,01d6e857,train,target_assignment,extreme,restored_information_execute,EXECUTE,"Take off necessary drones and assign them to reach required targets Fixed Target 28, Fixed Target 70, and Fixed Target 19; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds the required threshold (50%).",UAVs=generic fleet; targets=Fixed Target 28 | Fixed Target 70 | Fixed Target 19; removed=50%,base fleet=30 (idle=30); case fleet=30 (idle=30),restored coverage_threshold: 50%,passed_expected_valid_case_checks,,,,,
01d6e857:resource_conflict_block,cluster:01d6e857,01d6e857,train,target_assignment,extreme,resource_conflict_block,BLOCK,"Take off necessary drones and assign them to reach required targets Fixed Target 28, Fixed Target 70, and Fixed Target 19; if those targets alone do not exceed 50% session task progress, continue reaching additional assigned targets until progress exceeds 50%.",UAVs=generic fleet; targets=Fixed Target 28 | Fixed Target 70 | Fixed Target 19; removed=50%,base fleet=30 (idle=30); case fleet=0,irrecoverable fleet conflict; required fleet=1; visible fleet=0; proposed BLOCK,passed_expected_valid_case_checks,,,,,
01e33423:canonical_execute,cluster:01e33423,01e33423,test,area_search,extreme,canonical_execute,EXECUTE,"Drones Drone 1, Drone 3, and Drone 17 should take off to 18 meters altitude and form a triangle formation around target at position (495, 491, 18). Drone 1 positions at (495, 594, 18), Drone 3 at (358, 411, 18), and Drone 17 at (575, 552, 18). After formation is established, all drones maintain hovering.","UAVs=Drone 1, Drone 3, Drone 17; coordinates=(495, 491, 18) | (495, 594, 18) | (358, 411, 18) | (575, 552, 18); removed=Drone 1 | Drone 3 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
01e33423:official_alias_execute,cluster:01e33423,01e33423,test,area_search,extreme,official_alias_execute,EXECUTE,"Triangle formation at 18m around target (495, 491, 18): Drone 1 holds (495,594,18), Drone 3 holds (358,411,18), Drone 17 holds (575,552,18), all hovering.","UAVs=Drone 1, Drone 3, Drone 17; coordinates=(495, 491, 18) | (495, 594, 18) | (358, 411, 18) | (575, 552, 18); removed=Drone 1 | Drone 3 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
01e33423:missing_information_clarify,cluster:01e33423,01e33423,test,area_search,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A, Assigned UAV B, and Assigned UAV C should take off to 18 meters altitude and form a triangle formation around target at position (495, 491, 18). Assigned UAV A positions at (495, 594, 18), Assigned UAV B at (358, 411, 18), and Assigned UAV C at (575, 552, 18). After formation is established, all drones maintain hovering.","UAVs=Drone 1, Drone 3, Drone 17; coordinates=(495, 491, 18) | (495, 594, 18) | (358, 411, 18) | (575, 552, 18); removed=Drone 1 | Drone 3 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 1 | Drone 3 | Drone 17,passed_expected_valid_case_checks,,,,,
01e33423:restored_information_execute,cluster:01e33423,01e33423,test,area_search,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 1), Assigned UAV B (Drone 3), and Assigned UAV C (Drone 17) should take off to 18 meters altitude and form a triangle formation around target at position (495, 491, 18). Assigned UAV A (Drone 1) positions at (495, 594, 18), Assigned UAV B (Drone 3) at (358, 411, 18), and Assigned UAV C (Drone 17) at (575, 552, 18). After formation is established, all drones maintain hovering.","UAVs=Drone 1, Drone 3, Drone 17; coordinates=(495, 491, 18) | (495, 594, 18) | (358, 411, 18) | (575, 552, 18); removed=Drone 1 | Drone 3 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 1 | Drone 3 | Drone 17,passed_expected_valid_case_checks,,,,,
